InstitutionID,Symbol,ShortName,EndDate,TotalShare,UnCriculationShares,CirculatingShares,LmtdStateOwnedShares,LmtdStateOwnedSharesRatio,EquityStructureDiversity,MixedEquityStructureOrNOT,NSttOwnedShrhlderRatioSum,OwnershipConcentration,NSttOwnedShrhlderPartic,EquityBalance,EquityIntegration,EquityStrucHerfindalIndex,EquityStrucEntropyIndex,Score_NonStateCapital,Score_EquityDiversity,Score_EquityBalance,Score_EquityIntegration,Score_OpenGovernance,MixedOwnershipScore,MixedOwnershipLevel,ReformStatus
107634,300319,麦捷科技,2024-12-31,869179472.0,39459914.0,829719558.0,,,5.0,1,28.05,36.33,0.7721,193.9834,338.7681,0.3687,1.1672,27.02,19.71,18.9,13.48,12.0,91.11,高度融合混改,已经完成混改
10851,600993,马应龙,2024-12-31,431053891.0,746875.0,430307016.0,,,4.0,1,41.16,47.96,0.8582,140.6218,605.2941,0.4268,1.0817,30.0,17.48,16.78,13.77,13.03,91.05,高度融合混改,已经完成混改
10808,600976,健民集团,2025-12-31,153398600.0,100000.0,153298600.0,,,5.0,1,38.58,39.41,0.9789,159.884,4648.1928,0.5417,0.9399,30.0,18.75,17.18,14.65,10.4,90.98,高度融合混改,已经完成混改
107701,300291,百纳千成,2024-12-31,941889651.0,12911007.0,928978644.0,,,4.0,1,41.92,50.0,0.8384,156.6517,518.8119,0.4338,1.0083,30.0,17.17,17.02,13.69,13.07,90.94,高度融合混改,已经完成混改
106473,600718,东软集团,2024-12-31,1203703468.0,,1203703468.0,,,4.0,1,32.1565,36.4498,0.8822,222.195,748.9926,0.4028,1.1102,28.78,17.57,19.0,13.89,11.64,90.89,高度融合混改,已经完成混改
106231,600539,狮头股份,2025-12-31,230000000.0,,230000000.0,,,4.0,1,38.09,49.33,0.7721,142.6592,338.879,0.4175,1.0496,30.0,17.34,16.79,13.48,13.21,90.82,高度融合混改,已经完成混改
106474,600779,水井坊,2024-12-31,487503198.0,,487503198.0,,,5.0,1,70.98,71.32,0.9952,178.3865,20876.4706,0.443,0.9668,30.0,18.92,15.69,14.99,11.22,90.82,高度融合混改,已经完成混改
10542293,688249,晶合集成,2025-12-31,2007591697.0,819373461.0,1188218236.0,468474592.0,23.3352,4.0,1,42.9,66.24,0.6476,183.8046,183.8046,0.2988,1.2737,29.63,17.92,16.79,13.05,13.35,90.73,高度融合混改,已经完成混改
101245,002049,紫光国微,2025-12-31,849624657.0,151725.0,849472932.0,,,5.0,1,37.17,37.76,0.9844,142.9615,6300.0,0.5327,0.953,30.0,18.83,16.78,14.78,10.28,90.68,高度融合混改,已经完成混改
106455,600496,精工钢构,2025-12-31,1990124965.0,,1990124965.0,,,4.0,1,42.64,44.84,0.9509,239.6852,1938.1818,0.4952,0.9338,30.0,16.71,18.15,14.24,11.53,90.64,高度融合混改,已经完成混改
106172,600702,舍得酒业,2025-12-31,332758879.0,140000.0,332618879.0,,,5.0,1,40.95,44.34,0.9235,135.3272,1207.9646,0.5095,0.9507,30.0,18.82,16.33,14.05,11.41,90.62,高度融合混改,已经完成混改
102380,002569,ST 步森,2024-12-31,144010000.0,4053575.0,139956425.0,,,4.0,1,29.49,44.3,0.6657,199.1222,199.1222,0.2968,1.2651,27.39,17.91,18.74,13.13,13.41,90.58,高度融合混改,已经完成混改
106295,600522,中天科技,2024-12-31,3412949652.0,,3412949652.0,,,4.0,1,35.82,38.08,0.9407,157.9365,1584.9558,0.4396,1.0147,30.0,17.19,17.81,14.16,11.33,90.49,高度融合混改,已经完成混改
10376676,603363,*ST 傲农,2024-12-31,2605582626.0,1137819714.0,1467762912.0,478000000.0,18.3452,4.0,1,60.52,63.21,0.9574,247.4244,2249.8141,0.4551,0.9521,30.0,16.83,17.0,14.3,12.22,90.35,高度融合混改,已经完成混改
101600,000803,山高环能,2024-12-31,470988309.0,12224087.0,458764222.0,,,4.0,1,30.29,36.74,0.8244,184.4702,469.6124,0.365,1.1781,27.98,17.74,18.8,13.65,12.1,90.27,高度融合混改,已经完成混改
104863,300161,华中数控,2024-12-31,198696906.0,3702003.0,194994903.0,,,4.0,1,38.75,42.84,0.9045,139.2382,947.4328,0.4663,1.0188,30.0,17.21,16.88,13.98,11.8,89.86,高度融合混改,已经完成混改
101691,000650,仁和药业,2024-12-31,1399938234.0,68552400.0,1331385834.0,,,5.0,1,33.73,34.23,0.9854,145.1377,6746.0,0.5108,0.9277,29.46,18.69,16.99,14.8,9.87,89.8,高度融合混改,已经完成混改
105938,600353,旭光电子,2025-12-31,829976239.0,1165080.0,828811159.0,,,5.0,1,32.98,47.43,0.6953,117.6177,228.2353,0.4478,0.996,29.1,19.1,15.81,13.23,12.54,89.77,高度融合混改,已经完成混改
106019,600227,赤天化,2024-12-31,1688727685.0,411127882.0,1277599803.0,,,5.0,1,31.97,43.22,0.7397,121.7905,284.1778,0.4454,1.0291,28.7,19.26,16.33,13.39,12.06,89.74,高度融合混改,已经完成混改
101266,002072,凯瑞德,2025-12-31,367680000.0,148200.0,367531800.0,,,4.0,1,41.4,50.89,0.8135,214.7303,436.2487,0.5098,0.912,30.0,16.59,17.34,13.61,12.2,89.73,高度融合混改,已经完成混改
101505,000601,韶能股份,2024-12-31,1080551669.0,91617.0,1080460052.0,,,4.0,1,30.45,46.42,0.656,211.0187,190.67,0.3961,1.0729,27.74,17.43,18.41,13.09,13.04,89.7,高度融合混改,已经完成混改
102336,000009,中国宝安,2024-12-31,2579213965.0,27783641.0,2551430324.0,,,5.0,1,30.55,48.9,0.6247,174.5714,166.485,0.443,0.9787,27.56,18.98,17.43,12.92,12.72,89.61,高度融合混改,已经完成混改
102980,000338,潍柴动力,2025-12-31,8713581296.0,1763620349.0,6949960947.0,1642531008.0,18.8502,4.0,1,37.96,57.69,0.658,170.6067,192.3974,0.4356,0.9603,29.7,16.88,16.71,13.09,13.2,89.58,高度融合混改,已经完成混改
105610,600186,莲花控股,2024-12-31,1794572141.0,7861700.0,1786710441.0,,,5.0,1,23.71,37.82,0.6269,235.6859,168.0369,0.2739,1.3909,24.64,19.98,19.47,12.94,12.53,89.56,高度融合混改,已经完成混改
105732,600387,*ST 海越,2024-12-31,468144464.0,64095972.0,404048492.0,,,4.0,1,29.77,48.98,0.6078,154.9714,154.9714,0.3081,1.2601,27.1,17.9,17.62,12.8,14.08,89.5,高度融合混改,已经完成混改
10109050,603028,赛福天,2024-12-31,287040000.0,,287040000.0,,,5.0,1,44.03,45.28,0.9724,152.3002,3522.4,0.5985,0.8566,30.0,18.22,16.17,14.52,10.43,89.34,高度融合混改,已经完成混改
101834,000820,神雾节能,2024-12-31,641670201.0,349588302.0,292081899.0,,,4.0,1,49.18,57.24,0.8592,194.0805,610.1737,0.5205,0.9146,30.0,16.61,16.51,13.78,12.39,89.29,高度融合混改,已经完成混改
10133520,603026,石大胜华,2025-12-31,232701014.0,30021014.0,202680000.0,2071450.0,0.8902,5.0,1,24.91,45.21,0.551,213.0881,122.7094,0.3293,1.2839,24.61,19.93,18.84,12.28,13.56,89.22,高度融合混改,已经完成混改
101479,000606,*ST 顺利,2022-12-31,765799353.0,,765799353.0,,,3.0,1,36.05,45.08,0.7997,214.8391,399.2248,0.3872,1.0205,30.0,14.22,18.62,13.56,12.78,89.19,高度融合混改,已经完成混改
10104331,300828,锐新科技,2025-12-31,166422000.0,82052685.0,84369315.0,40299750.0,24.2154,5.0,1,31.86,56.08,0.5681,128.6753,131.5442,0.4106,1.0304,27.71,19.26,15.85,12.48,13.88,89.18,高度融合混改,已经完成混改
102396,002159,三特索道,2025-12-31,177301325.0,38828762.0,138472563.0,,,5.0,1,29.78,54.89,0.5425,136.6682,118.5982,0.386,1.1062,26.64,19.56,16.37,12.19,14.41,89.17,高度融合混改,已经完成混改
105967,600346,恒力石化,2025-12-31,7039099786.0,,7039099786.0,,,5.0,1,78.49,79.47,0.9877,263.0362,8009.1837,0.4804,0.9741,30.0,18.96,15.6,14.85,9.76,89.17,高度融合混改,已经完成混改
101923,002482,广田集团,2024-12-31,3750962363.0,7252562.0,3743709801.0,,,4.0,1,42.58,70.9,0.6006,193.5455,150.3531,0.3045,1.2594,29.29,17.9,16.54,12.74,12.67,89.15,高度融合混改,已经完成混改
105977,600309,万华化学,2025-12-31,3130471626.0,,3130471626.0,,,4.0,1,31.78,56.58,0.5617,146.7898,128.1452,0.346,1.1677,27.63,17.72,16.78,12.41,14.6,89.13,高度融合混改,已经完成混改
10463,600887,伊利股份,2024-12-31,6365900705.0,31430946.0,6334469759.0,,,4.0,1,25.92,37.25,0.6958,228.37,228.7732,0.2644,1.3558,26.08,17.97,19.41,13.24,12.44,89.13,高度融合混改,已经完成混改
10207333,603677,奇精机械,2025-12-31,192600865.0,,192600865.0,,,5.0,1,44.62,74.54,0.5986,149.131,149.131,0.3345,1.1401,29.28,19.65,15.4,12.72,11.99,89.03,高度融合混改,已经完成混改
105142,600277,亿利洁能,2023-12-31,3560622194.0,,3560622194.0,,,5.0,1,39.92,51.09,0.7814,116.5888,357.3859,0.5273,0.8939,30.0,18.48,14.94,13.51,12.01,88.94,高度融合混改,已经完成混改
106026,600060,海信视像,2025-12-31,1304972254.0,4803533.0,1300168721.0,,,4.0,1,38.82,59.44,0.6531,129.0559,188.2638,0.4162,1.0239,29.66,17.23,15.56,13.07,13.33,88.87,高度融合混改,已经完成混改
105738,600109,国金证券,2024-12-31,3712559510.0,513002538.0,3199556972.0,513002538.0,13.818,5.0,1,26.81,45.73,0.5863,181.886,141.7019,0.3969,1.085,25.68,19.49,18.1,12.61,12.96,88.83,高度融合混改,已经完成混改
101522,000796,凯撒旅业,2024-12-31,1603788916.0,273022106.0,1330766810.0,218416070.0,13.6188,3.0,1,34.39,48.01,0.7163,252.4963,252.4963,0.4016,0.9986,29.74,14.11,18.59,13.31,13.02,88.76,高度融合混改,已经完成混改
10420,600882,妙可蓝多,2025-12-31,510053647.0,,510053647.0,,,4.0,1,57.96,63.2,0.9171,157.329,1106.1069,0.4657,0.9491,30.0,16.81,15.76,14.02,12.12,88.71,高度融合混改,已经完成混改
101290,002202,金风科技,2025-12-31,4225067647.0,99021242.0,4126046405.0,,,4.0,1,30.03,51.9,0.5786,164.2779,137.3114,0.3716,1.1064,27.0,17.56,17.47,12.56,14.1,88.69,高度融合混改,已经完成混改
101680,000564,供销大集,2024-12-31,18058063354.0,3343032622.0,14715030732.0,1132582196.0,6.2719,3.0,1,36.97,41.51,0.8906,387.9328,814.3172,0.4307,0.9375,30.0,13.74,19.29,13.91,11.61,88.55,高度融合混改,已经完成混改
101286,000848,承德露露,2024-12-31,1052554074.0,13035338.0,1039518736.0,,,5.0,1,51.56,54.59,0.9445,123.9125,1701.6502,0.5985,0.8469,30.0,18.15,14.51,14.18,11.71,88.55,高度融合混改,已经完成混改
101777,000683,博源化工,2025-12-31,3716831560.0,374719537.0,3342112023.0,,,4.0,1,42.28,44.48,0.9505,140.0,1921.8182,0.5225,0.92,30.0,16.64,16.4,14.23,11.21,88.48,高度融合混改,已经完成混改
102048,002445,中南文化,2025-12-31,2376607531.0,10301558.0,2366305973.0,,,5.0,1,39.84,41.79,0.9533,137.2846,2043.0769,0.5771,0.8332,30.0,18.04,16.16,14.26,10.0,88.47,高度融合混改,已经完成混改
105852,600398,海澜之家,2025-12-31,4802770296.0,,4802770296.0,,,4.0,1,66.56,66.92,0.9946,181.0171,18488.8889,0.4693,0.8692,30.0,16.3,15.91,14.97,11.24,88.43,高度融合混改,已经完成混改
10102542,002778,中晟高科,2024-12-31,124753300.0,1322010.0,123431290.0,,,3.0,1,41.12,48.18,0.8535,183.9821,582.4363,0.4126,0.9763,30.0,13.97,17.82,13.75,12.86,88.4,高度融合混改,已经完成混改
101812,000672,上峰水泥,2024-12-31,969395450.0,,969395450.0,,,5.0,1,51.71,63.31,0.8168,166.0032,445.7759,0.5569,0.8708,30.0,18.32,15.35,13.63,11.04,88.33,高度融合混改,已经完成混改
102721,002586,ST 围海,2025-12-31,1144223714.0,56705711.0,1087518003.0,,,3.0,1,37.45,52.19,0.7176,252.1886,254.0706,0.4337,0.9481,30.0,13.8,18.04,13.31,13.15,88.3,高度融合混改,已经完成混改
106333,600738,丽尚国潮,2025-12-31,761335236.0,669040.0,760666196.0,,,4.0,1,30.89,54.86,0.5631,128.8694,128.8694,0.357,1.11,27.26,17.57,16.31,12.44,14.65,88.23,高度融合混改,已经完成混改
107623,000526,学大教育,2024-12-31,123224709.0,4234600.0,118990109.0,,,3.0,1,41.47,45.08,0.9199,318.2655,1148.7535,0.4444,0.9004,30.0,13.52,18.8,14.03,11.87,88.22,高度融合混改,已经完成混改
101583,000612,焦作万方,2025-12-31,1192199394.0,1039000.0,1191160394.0,,,5.0,1,28.23,35.46,0.7961,237.8265,390.4564,0.5071,0.9649,27.1,18.91,18.45,13.55,10.22,88.22,高度融合混改,已经完成混改
107583,000506,招金黄金,2025-12-31,929017761.0,433400.0,928584361.0,,,5.0,1,25.76,45.76,0.5629,128.8,128.8,0.3001,1.3678,25.06,19.97,17.08,12.44,13.66,88.21,高度融合混改,已经完成混改
102390,002142,宁波银行,2024-12-31,6603590792.0,79544232.0,6524046560.0,,,3.0,1,39.05,61.41,0.6359,208.3778,174.6422,0.3491,1.0737,29.54,14.43,17.48,12.98,13.73,88.17,高度融合混改,已经完成混改
101552,000062,深圳华强,2025-12-31,1045909322.0,1009245.0,1044900077.0,,,5.0,1,71.32,72.57,0.9828,176.8849,5705.6,0.4811,0.8252,30.0,17.98,15.31,14.73,10.14,88.16,高度融合混改,已经完成混改
102603,002113,ST 天润,2022-12-31,1510547023.0,533928036.0,976618987.0,,,3.0,1,39.27,48.13,0.8159,343.5696,443.228,0.4558,0.9285,30.0,13.7,18.51,13.62,12.32,88.15,高度融合混改,已经完成混改
105120,300168,万达信息,2024-12-31,1441777126.0,2594581.0,1439182545.0,,,4.0,1,37.3,40.17,0.9286,229.8213,1299.6516,0.566,0.8462,30.0,16.14,17.98,14.08,9.92,88.12,高度融合混改,已经完成混改
105989,600225,卓朗科技,2023-12-31,3411394363.0,2568948.0,3408825415.0,1958900.0,0.0574,4.0,1,47.23,77.54,0.6091,234.3921,155.8232,0.3233,1.187,29.35,17.75,16.46,12.81,11.62,88.0,高度融合混改,已经完成混改
10102651,601828,美凯龙,2025-12-31,4354732673.0,,4354732673.0,,,4.0,1,46.78,76.73,0.6097,195.3236,156.1937,0.309,1.2456,29.36,17.88,16.1,12.82,11.82,87.97,高度融合混改,已经完成混改
101739,000678,襄阳轴承,2024-12-31,459611797.0,,459611797.0,,,4.0,1,34.31,52.4,0.6548,122.7989,189.6628,0.4469,0.9458,29.38,16.79,15.64,13.08,13.07,87.95,高度融合混改,已经完成混改
103173,300061,旗天科技,2024-12-31,658993677.0,38453941.0,620539736.0,,,4.0,1,38.06,38.06,1.0,361.1006,,0.2801,1.3159,30.0,17.95,19.89,7.5,12.55,87.9,高度融合混改,已经完成混改
101727,000813,德展健康,2024-12-31,2164955990.0,355725.0,2164600265.0,,,5.0,1,31.41,56.2,0.5589,164.1924,126.7043,0.4566,0.8947,27.45,18.49,16.55,12.36,12.99,87.84,高度融合混改,已经完成混改
10106941,300396,迪瑞医疗,2024-12-31,272700161.0,248224.0,272451937.0,,,4.0,1,56.46,57.46,0.9826,199.2237,5646.0,0.5601,0.7639,30.0,15.49,16.29,14.72,11.33,87.83,高度融合混改,已经完成混改
103166,002251,ST 步步高,2024-12-31,2688699689.0,1175316633.0,1513383056.0,112424242.0,4.1814,3.0,1,48.17,50.55,0.9529,390.3566,2023.9496,0.4698,0.8361,30.0,13.06,18.31,14.26,12.16,87.79,高度融合混改,已经完成混改
10445963,301091,深城交,2024-12-31,405600000.0,121680000.0,283920000.0,121680000.0,30.0,5.0,1,43.21,73.21,0.5902,144.0333,144.0333,0.3971,1.032,29.22,19.28,15.07,12.64,11.55,87.76,高度融合混改,已经完成混改
106292,600596,新安股份,2024-12-31,1349597049.0,56625141.0,1292971908.0,,,5.0,1,27.38,37.4,0.7321,213.4061,273.2535,0.4961,0.9255,26.73,18.67,18.29,13.37,10.44,87.5,高度融合混改,已经完成混改
105808,600375,汉马科技,2025-12-31,1603071367.0,280385607.0,1322685760.0,265000000.0,16.5308,4.0,1,28.03,42.65,0.6572,140.2903,191.7237,0.3797,1.0908,26.71,17.51,17.5,13.09,12.68,87.49,高度融合混改,已经完成混改
106349,600515,海南机场,2024-12-31,11425309602.0,2249297094.0,9176012508.0,,,4.0,1,32.67,60.51,0.5399,133.2925,117.3491,0.3612,1.1097,27.86,17.57,15.98,12.18,13.85,87.43,高度融合混改,已经完成混改
104978,600094,大名城,2024-12-31,2475325057.0,,2475325057.0,,,4.0,1,51.38,51.38,1.0,539.7059,,0.41,1.0981,30.0,17.54,18.69,7.5,13.69,87.42,高度融合混改,已经完成混改
101782,000525,ST 红太阳,2024-12-31,1298027341.0,307949764.0,990077577.0,186267336.0,14.35,3.0,1,30.12,46.24,0.6514,210.1884,186.8486,0.3357,1.0949,27.56,14.52,18.72,13.07,13.45,87.32,高度融合混改,已经完成混改
105850,600141,兴发集团,2025-12-31,1103257832.0,,1103257832.0,,,5.0,1,25.01,45.07,0.5549,124.676,124.676,0.3452,1.2215,24.68,19.83,16.96,12.32,13.48,87.28,高度融合混改,已经完成混改
10102264,603021,山东华鹏,2024-12-31,319948070.0,,319948070.0,,,5.0,1,28.69,45.17,0.6352,117.9203,174.0898,0.4374,0.9914,26.83,19.06,16.07,12.97,12.28,87.22,高度融合混改,已经完成混改
106055,601700,风范股份,2024-12-31,1142246700.0,,1142246700.0,,,4.0,1,41.62,54.29,0.7666,219.7466,328.4925,0.5678,0.7619,30.0,15.48,16.73,13.46,11.51,87.17,高度融合混改,已经完成混改
10472863,688485,九州一轨,2024-12-31,150292062.0,64012735.0,86279327.0,33506566.0,22.2943,3.0,1,31.91,53.8,0.5931,191.8821,145.7743,0.3585,1.0575,27.91,14.37,17.84,12.67,14.36,87.16,高度融合混改,已经完成混改
10859,000590,古汉医药,2025-12-31,239471267.0,112740.0,239358527.0,,,4.0,1,32.02,51.13,0.6262,130.8541,167.5563,0.4332,0.9519,28.2,16.83,16.17,12.93,13.02,87.15,高度融合混改,已经完成混改
106291,600595,中孚实业,2024-12-31,4009430114.0,1525000.0,4007905114.0,,,3.0,1,44.83,49.93,0.8979,221.6016,879.0196,0.4809,0.8748,30.0,13.35,17.67,13.94,12.15,87.11,高度融合混改,已经完成混改
102621,002427,尤夫股份,2024-12-31,985432777.0,675916.0,984756861.0,,,4.0,1,65.67,67.19,0.9774,262.68,4320.3947,0.5496,0.8239,30.0,15.97,16.12,14.61,10.33,87.03,高度融合混改,已经完成混改
101821,000656,*ST 金科,2024-12-31,5339715816.0,21435374.0,5318280442.0,,,4.0,1,23.8,24.8,0.9597,271.0706,2380.0,0.3681,1.1339,25.2,17.64,19.54,14.33,10.31,87.02,高度融合混改,已经完成混改
106334,600739,辽宁成大,2024-12-31,1529709816.0,,1529709816.0,,,4.0,1,35.12,46.23,0.7597,229.5425,316.1116,0.5613,0.7729,30.0,15.57,17.52,13.44,10.47,87.0,高度融合混改,已经完成混改
10504085,001234,泰慕士,2025-12-31,109413700.0,17928200.0,91485500.0,,,4.0,1,42.6,72.59,0.5869,142.0473,142.0473,0.3399,1.1105,29.19,17.58,15.37,12.62,12.22,86.97,高度融合混改,已经完成混改
101349,002129,TCL中环,2025-12-31,4043115773.0,3335973.0,4039779800.0,,,5.0,1,36.12,38.39,0.9409,132.0175,1591.1894,0.6213,0.8126,30.0,17.89,15.85,14.17,9.05,86.95,高度融合混改,已经完成混改
10295495,688015,交控科技,2024-12-31,188680742.0,,188680742.0,,,3.0,1,34.86,61.11,0.5704,205.6637,132.8,0.3623,1.0517,29.01,14.35,17.39,12.5,13.62,86.87,高度融合混改,已经完成混改
10145500,603920,世运电路,2024-12-31,719411777.0,,719411777.0,,,4.0,1,29.37,53.55,0.5485,123.8718,121.464,0.3701,1.1239,26.51,17.61,16.11,12.25,14.38,86.86,高度融合混改,已经完成混改
101224,002083,孚日股份,2025-12-31,946639012.0,315800.0,946323212.0,,,5.0,1,23.3,41.26,0.5647,129.7327,129.7327,0.3271,1.2256,24.02,19.84,17.48,12.45,12.94,86.74,高度融合混改,已经完成混改
105955,600285,羚锐制药,2024-12-31,567115486.0,,567115486.0,,,4.0,1,30.54,34.24,0.8919,142.1788,825.4054,0.461,0.9791,28.09,16.99,17.24,13.92,10.48,86.71,高度融合混改,已经完成混改
105855,600351,亚宝药业,2024-12-31,720000094.0,,720000094.0,,,5.0,1,21.84,23.87,0.915,166.7176,1075.8621,0.3867,1.2043,24.36,19.8,18.36,14.01,10.12,86.65,高度融合混改,已经完成混改
10878,000695,滨海能源,2025-12-31,222147539.0,336175.0,221811364.0,109000.0,0.0491,5.0,1,30.8101,34.6801,0.8884,123.9838,796.1266,0.5398,0.9361,28.2,18.73,16.07,13.91,9.72,86.63,高度融合混改,已经完成混改
10258250,300620,光库科技,2025-12-31,249180545.0,2077357.0,247103188.0,,,4.0,1,34.14,57.61,0.5926,145.4623,145.4623,0.4578,0.8822,28.86,16.4,15.95,12.67,12.73,86.61,高度融合混改,已经完成混改
105820,600152,维科技术,2025-12-31,529079375.0,,529079375.0,,,4.0,1,34.94,40.4,0.8649,120.9834,639.9267,0.5411,0.8954,29.97,16.49,15.89,13.82,10.38,86.55,高度融合混改,已经完成混改
108077,300341,麦克奥迪,2024-12-31,517410336.0,2082675.0,515327661.0,,,4.0,1,36.5,66.29,0.5506,123.4359,122.5243,0.3764,1.0624,28.93,17.39,15.03,12.27,12.79,86.42,高度融合混改,已经完成混改
106228,600729,重庆百货,2025-12-31,440453077.0,247970233.0,192482844.0,111540705.0,25.3241,4.0,1,37.08,64.42,0.5756,140.7211,135.6255,0.4297,0.9666,29.11,16.92,15.45,12.53,12.32,86.33,高度融合混改,已经完成混改
106002,600136,ST 明诚,2024-12-31,2040825931.0,97736437.0,1943089494.0,,,3.0,1,34.88,62.3,0.5599,174.4,127.2064,0.3531,1.0693,28.95,14.42,16.96,12.38,13.57,86.27,高度融合混改,已经完成混改
101229,002097,山河智能,2024-12-31,1074617264.0,1940625.0,1072676639.0,,,5.0,1,22.09,41.74,0.5292,156.5556,112.4173,0.3468,1.1743,23.25,19.73,18.24,12.09,12.93,86.24,高度融合混改,已经完成混改
106249,600732,爱旭股份,2024-12-31,1827617666.0,230238949.0,1597378717.0,,,4.0,1,49.4,49.4,1.0,275.2089,,0.4204,1.003,30.0,17.13,18.45,7.5,13.07,86.15,高度融合混改,已经完成混改
10329381,002920,德赛西威,2025-12-31,596842634.0,42114173.0,554728461.0,9913345.0,1.661,4.0,1,40.21,60.37,0.6661,152.7736,199.4544,0.503,0.8189,29.76,15.95,15.62,13.13,11.67,86.13,高度融合混改,已经完成混改
102892,300284,苏交科,2024-12-31,1262827774.0,68380090.0,1194447684.0,,,4.0,1,27.51,50.59,0.5438,119.1941,119.1941,0.3427,1.1907,25.67,17.76,16.26,12.2,14.22,86.13,高度融合混改,已经完成混改
106173,600703,三安光电,2024-12-31,4989018727.0,,4989018727.0,,,4.0,1,48.51,50.79,0.9551,199.3835,2127.6316,0.6283,0.7238,30.0,15.14,16.37,14.27,10.29,86.09,高度融合混改,已经完成混改
10965,000595,*ST 宝实,2025-12-31,1138656366.0,,1138656366.0,,,4.0,1,38.33,67.66,0.5665,130.6853,130.6853,0.4017,1.0222,29.05,17.22,15.06,12.47,12.28,86.07,高度融合混改,已经完成混改
101181,000510,新金路,2024-12-31,648543589.0,81240107.0,567303482.0,,,4.0,1,21.29,24.61,0.8651,256.8154,641.2651,0.3177,1.2459,24.12,17.88,19.59,13.83,10.58,86.0,高度融合混改,已经完成混改
101497,000608,*ST 阳光,2025-12-31,749913309.0,4485750.0,745427559.0,,,4.0,1,40.82,40.82,1.0,204.4066,,0.3947,1.0665,30.0,17.41,18.78,7.5,12.23,85.92,高度融合混改,已经完成混改
10233145,300626,华瑞股份,2024-12-31,180000000.0,2715412.0,177284588.0,,,4.0,1,31.89,50.39,0.6329,138.4115,172.3784,0.4719,0.8677,28.19,16.29,16.21,12.96,12.26,85.92,高度融合混改,已经完成混改
10272691,301153,中科江南,2025-12-31,352850580.0,23620572.0,329230008.0,,,5.0,1,34.01,68.22,0.4985,99.4154,99.4154,0.3813,1.1051,28.14,19.56,13.88,11.74,12.57,85.9,高度融合混改,已经完成混改
101863,000403,派林生物,2024-12-31,731074913.0,46373118.0,684701795.0,,,5.0,1,25.4,46.43,0.5471,120.7798,120.7798,0.3994,1.076,24.79,19.45,16.33,12.23,13.02,85.82,高度融合混改,已经完成混改
102274,000538,云南白药,2025-12-31,1784262603.0,11329233.0,1772933370.0,,,5.0,1,32.19,67.51,0.4768,122.8626,91.1382,0.3871,1.124,27.2,19.61,14.83,11.51,12.66,85.82,高度融合混改,已经完成混改
102418,002217,合力泰,2025-12-31,7479398928.0,1799061537.0,5680337391.0,335679774.0,4.4881,3.0,1,28.73,45.7,0.6287,169.2988,169.2988,0.338,1.0915,26.8,14.51,18.2,12.94,13.37,85.82,高度融合混改,已经完成混改
